split,patch_name,width,height,total_pixels,object_pixels,background_pixels,object_ratio,background_ratio,num_objects
Train,img_9_patch_2053_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_2054_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_2055_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_2056_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_2057_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_2058_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_2059_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_2060_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_2061_mask.tif,256,256,65536,12266,53270,0.187164,0.812836,1
Train,img_9_patch_2062_mask.tif,256,256,65536,28650,36886,0.437164,0.562836,1
Train,img_9_patch_2063_mask.tif,256,256,65536,45034,20502,0.687164,0.312836,1
Train,img_9_patch_2064_mask.tif,256,256,65536,61418,4118,0.937164,0.062836,1
Train,img_9_patch_2065_mask.tif,256,256,65536,65536,0,1.000000,0.000000,1
Train,img_9_patch_2066_mask.tif,256,256,65536,64179,1357,0.979294,0.020706,1
Train,img_9_patch_2067_mask.tif,256,256,65536,59721,5815,0.911270,0.088730,1
Train,img_9_patch_2068_mask.tif,256,256,65536,50864,14672,0.776123,0.223877,1
Train,img_9_patch_2069_mask.tif,256,256,65536,37482,28054,0.571930,0.428070,1
Train,img_9_patch_2070_mask.tif,256,256,65536,22455,43081,0.342636,0.657364,1
Train,img_9_patch_2071_mask.tif,256,256,65536,10533,55003,0.160721,0.839279,2
Train,img_9_patch_2072_mask.tif,256,256,65536,5172,60364,0.078918,0.921082,4
Train,img_9_patch_2073_mask.tif,256,256,65536,3208,62328,0.048950,0.951050,5
Train,img_9_patch_2074_mask.tif,256,256,65536,3645,61891,0.055618,0.944382,8
Train,img_9_patch_2075_mask.tif,256,256,65536,5456,60080,0.083252,0.916748,14
Train,img_9_patch_2076_mask.tif,256,256,65536,4733,60803,0.072220,0.927780,17
Train,img_9_patch_2077_mask.tif,256,256,65536,4601,60935,0.070206,0.929794,17
Train,img_9_patch_2078_mask.tif,256,256,65536,6851,58685,0.104538,0.895462,24
Train,img_9_patch_2079_mask.tif,256,256,65536,12441,53095,0.189835,0.810165,19
Train,img_9_patch_2080_mask.tif,256,256,65536,26834,38702,0.409454,0.590546,14
Train,img_9_patch_2081_mask.tif,256,256,65536,42312,23224,0.645630,0.354370,10
Train,img_9_patch_2082_mask.tif,256,256,65536,56009,9527,0.854630,0.145370,7
Train,img_9_patch_2083_mask.tif,256,256,65536,64988,548,0.991638,0.008362,1
Train,img_9_patch_2084_mask.tif,256,256,65536,62638,2898,0.955780,0.044220,1
Train,img_9_patch_2085_mask.tif,256,256,65536,49177,16359,0.750381,0.249619,1
Train,img_9_patch_2086_mask.tif,256,256,65536,32793,32743,0.500381,0.499619,1
Train,img_9_patch_2087_mask.tif,256,256,65536,16409,49127,0.250381,0.749619,1
Train,img_9_patch_2088_mask.tif,256,256,65536,2923,62613,0.044601,0.955399,1
Train,img_9_patch_2089_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_2090_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_2091_mask.tif,256,256,65536,742,64794,0.011322,0.988678,4
Train,img_9_patch_2092_mask.tif,256,256,65536,1297,64239,0.019791,0.980209,8
Train,img_9_patch_2093_mask.tif,256,256,65536,1455,64081,0.022202,0.977798,9
Train,img_9_patch_2094_mask.tif,256,256,65536,1549,63987,0.023636,0.976364,10
Train,img_9_patch_2095_mask.tif,256,256,65536,807,64729,0.012314,0.987686,7
Train,img_9_patch_2096_mask.tif,256,256,65536,252,65284,0.003845,0.996155,2
Train,img_9_patch_2097_mask.tif,256,256,65536,94,65442,0.001434,0.998566,1
Train,img_9_patch_2098_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_2099_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_2100_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_2101_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_2102_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_2103_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_2104_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_2105_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_2106_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_2107_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_2108_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_2109_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_2110_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_2111_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_2112_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_2113_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_2114_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_2115_mask.tif,256,256,65536,10460,55076,0.159607,0.840393,1
Train,img_9_patch_2116_mask.tif,256,256,65536,26844,38692,0.409607,0.590393,1
Train,img_9_patch_2117_mask.tif,256,256,65536,43228,22308,0.659607,0.340393,1
Train,img_9_patch_2118_mask.tif,256,256,65536,59607,5929,0.909531,0.090469,1
Train,img_9_patch_2119_mask.tif,256,256,65536,63902,1634,0.975067,0.024933,1
Train,img_9_patch_2120_mask.tif,256,256,65536,58531,7005,0.893112,0.106888,1
Train,img_9_patch_2121_mask.tif,256,256,65536,49977,15559,0.762589,0.237411,1
Train,img_9_patch_2122_mask.tif,256,256,65536,37029,28507,0.565018,0.434982,1
Train,img_9_patch_2123_mask.tif,256,256,65536,22749,42787,0.347122,0.652878,1
Train,img_9_patch_2124_mask.tif,256,256,65536,12020,53516,0.183411,0.816589,2
Train,img_9_patch_2125_mask.tif,256,256,65536,6565,58971,0.100174,0.899826,3
Train,img_9_patch_2126_mask.tif,256,256,65536,7185,58351,0.109634,0.890366,6
Train,img_9_patch_2127_mask.tif,256,256,65536,9203,56333,0.140427,0.859573,9
Train,img_9_patch_2128_mask.tif,256,256,65536,9962,55574,0.152008,0.847992,12
Train,img_9_patch_2129_mask.tif,256,256,65536,9402,56134,0.143463,0.856537,18
Train,img_9_patch_2130_mask.tif,256,256,65536,7183,58353,0.109604,0.890396,22
Train,img_9_patch_2131_mask.tif,256,256,65536,5245,60291,0.080032,0.919968,21
Train,img_9_patch_2132_mask.tif,256,256,65536,7659,57877,0.116867,0.883133,26
Train,img_9_patch_2133_mask.tif,256,256,65536,16508,49028,0.251892,0.748108,19
Train,img_9_patch_2134_mask.tif,256,256,65536,31060,34476,0.473938,0.526062,11
Train,img_9_patch_2135_mask.tif,256,256,65536,46889,18647,0.715469,0.284531,8
Train,img_9_patch_2136_mask.tif,256,256,65536,59816,5720,0.912720,0.087280,4
Train,img_9_patch_2137_mask.tif,256,256,65536,65536,0,1.000000,0.000000,1
Train,img_9_patch_2138_mask.tif,256,256,65536,59823,5713,0.912827,0.087173,1
Train,img_9_patch_2139_mask.tif,256,256,65536,43944,21592,0.670532,0.329468,1
Train,img_9_patch_2140_mask.tif,256,256,65536,27560,37976,0.420532,0.579468,1
Train,img_9_patch_2141_mask.tif,256,256,65536,11176,54360,0.170532,0.829468,1
Train,img_9_patch_2142_mask.tif,256,256,65536,505,65031,0.007706,0.992294,1
Train,img_9_patch_2143_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_2144_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_2145_mask.tif,256,256,65536,742,64794,0.011322,0.988678,4
Train,img_9_patch_2146_mask.tif,256,256,65536,1280,64256,0.019531,0.980469,8
Train,img_9_patch_2147_mask.tif,256,256,65536,1280,64256,0.019531,0.980469,8
Train,img_9_patch_2148_mask.tif,256,256,65536,1374,64162,0.020966,0.979034,9
Train,img_9_patch_2149_mask.tif,256,256,65536,632,64904,0.009644,0.990356,6
Train,img_9_patch_2150_mask.tif,256,256,65536,94,65442,0.001434,0.998566,1
Train,img_9_patch_2151_mask.tif,256,256,65536,94,65442,0.001434,0.998566,1
Train,img_9_patch_2152_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_2153_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_2154_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_2155_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_2156_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_2157_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_2158_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_2159_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_2160_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_2161_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_2162_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_2163_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_2164_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_2165_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_2166_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_2167_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_2168_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_2169_mask.tif,256,256,65536,8636,56900,0.131775,0.868225,1
Train,img_9_patch_2170_mask.tif,256,256,65536,25020,40516,0.381775,0.618225,1
Train,img_9_patch_2171_mask.tif,256,256,65536,41404,24132,0.631775,0.368225,1
Train,img_9_patch_2172_mask.tif,256,256,65536,56458,9078,0.861481,0.138519,1
Train,img_9_patch_2173_mask.tif,256,256,65536,58481,7055,0.892349,0.107651,1
Train,img_9_patch_2174_mask.tif,256,256,65536,49014,16522,0.747894,0.252106,1
Train,img_9_patch_2175_mask.tif,256,256,65536,36364,29172,0.554871,0.445129,1
Train,img_9_patch_2176_mask.tif,256,256,65536,21830,43706,0.333099,0.666901,1
Train,img_9_patch_2177_mask.tif,256,256,65536,11173,54363,0.170486,0.829514,2
Train,img_9_patch_2178_mask.tif,256,256,65536,7328,58208,0.111816,0.888184,2
Train,img_9_patch_2179_mask.tif,256,256,65536,8435,57101,0.128708,0.871292,3
Train,img_9_patch_2180_mask.tif,256,256,65536,12401,53135,0.189224,0.810776,5
Train,img_9_patch_2181_mask.tif,256,256,65536,16196,49340,0.247131,0.752869,7
Train,img_9_patch_2182_mask.tif,256,256,65536,14907,50629,0.227463,0.772537,9
Train,img_9_patch_2183_mask.tif,256,256,65536,11321,54215,0.172745,0.827255,14
Train,img_9_patch_2184_mask.tif,256,256,65536,8849,56687,0.135025,0.864975,18
Train,img_9_patch_2185_mask.tif,256,256,65536,7878,57658,0.120209,0.879791,19
Train,img_9_patch_2186_mask.tif,256,256,65536,13078,52458,0.199554,0.800446,20
Train,img_9_patch_2187_mask.tif,256,256,65536,24386,41150,0.372101,0.627899,16
Train,img_9_patch_2188_mask.tif,256,256,65536,38756,26780,0.591370,0.408630,10
Train,img_9_patch_2189_mask.tif,256,256,65536,52314,13222,0.798248,0.201752,6
Train,img_9_patch_2190_mask.tif,256,256,65536,61648,3888,0.940674,0.059326,4
Train,img_9_patch_2191_mask.tif,256,256,65536,65222,314,0.995209,0.004791,1
Train,img_9_patch_2192_mask.tif,256,256,65536,57040,8496,0.870361,0.129639,1
Train,img_9_patch_2193_mask.tif,256,256,65536,40656,24880,0.620361,0.379639,1
Train,img_9_patch_2194_mask.tif,256,256,65536,24339,41197,0.371384,0.628616,1
Train,img_9_patch_2195_mask.tif,256,256,65536,8202,57334,0.125153,0.874847,1
Train,img_9_patch_2196_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_2197_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_2198_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_2199_mask.tif,256,256,65536,65,65471,0.000992,0.999008,1
Train,img_9_patch_2200_mask.tif,256,256,65536,251,65285,0.003830,0.996170,3
Train,img_9_patch_2201_mask.tif,256,256,65536,254,65282,0.003876,0.996124,4
Train,img_9_patch_2202_mask.tif,256,256,65536,1715,63821,0.026169,0.973831,4
Train,img_9_patch_2203_mask.tif,256,256,65536,1650,63886,0.025177,0.974823,3
Train,img_9_patch_2204_mask.tif,256,256,65536,1464,64072,0.022339,0.977661,1
Train,img_9_patch_2205_mask.tif,256,256,65536,1461,64075,0.022293,0.977707,1
Train,img_9_patch_2206_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_2207_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_2208_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_2209_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_2210_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_2211_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_2212_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_2213_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_2214_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_2215_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_2216_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_2217_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_2218_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_2219_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_2220_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_2221_mask.tif,256,256,65536,33,65503,0.000504,0.999496,2
Train,img_9_patch_2222_mask.tif,256,256,65536,2785,62751,0.042496,0.957504,2
Train,img_9_patch_2223_mask.tif,256,256,65536,11239,54297,0.171494,0.828506,3
Train,img_9_patch_2224_mask.tif,256,256,65536,24565,40971,0.374832,0.625168,3
Train,img_9_patch_2225_mask.tif,256,256,65536,39189,26347,0.597977,0.402023,2
Train,img_9_patch_2226_mask.tif,256,256,65536,48196,17340,0.735413,0.264587,2
Train,img_9_patch_2227_mask.tif,256,256,65536,46305,19231,0.706558,0.293442,1
Train,img_9_patch_2228_mask.tif,256,256,65536,35800,29736,0.546265,0.453735,1
Train,img_9_patch_2229_mask.tif,256,256,65536,21346,44190,0.325714,0.674286,1
Train,img_9_patch_2230_mask.tif,256,256,65536,9587,55949,0.146286,0.853714,1
Train,img_9_patch_2231_mask.tif,256,256,65536,3424,62112,0.052246,0.947754,4
Train,img_9_patch_2232_mask.tif,256,256,65536,6822,58714,0.104095,0.895905,3
Train,img_9_patch_2233_mask.tif,256,256,65536,12425,53111,0.189590,0.810410,2
Train,img_9_patch_2234_mask.tif,256,256,65536,15784,49752,0.240845,0.759155,4
Train,img_9_patch_2235_mask.tif,256,256,65536,19424,46112,0.296387,0.703613,4
Train,img_9_patch_2236_mask.tif,256,256,65536,16696,48840,0.254761,0.745239,4
Train,img_9_patch_2237_mask.tif,256,256,65536,13028,52508,0.198792,0.801208,7
Train,img_9_patch_2238_mask.tif,256,256,65536,11585,53951,0.176773,0.823227,12
Train,img_9_patch_2239_mask.tif,256,256,65536,13568,51968,0.207031,0.792969,13
Train,img_9_patch_2240_mask.tif,256,256,65536,20769,44767,0.316910,0.683090,13
Train,img_9_patch_2241_mask.tif,256,256,65536,33492,32044,0.511047,0.488953,12
Train,img_9_patch_2242_mask.tif,256,256,65536,47960,17576,0.731812,0.268188,6
Train,img_9_patch_2243_mask.tif,256,256,65536,58321,7215,0.889908,0.110092,4
Train,img_9_patch_2244_mask.tif,256,256,65536,62395,3141,0.952072,0.047928,3
Train,img_9_patch_2245_mask.tif,256,256,65536,59663,5873,0.910385,0.089615,1
Train,img_9_patch_2246_mask.tif,256,256,65536,48578,16958,0.741241,0.258759,1
Train,img_9_patch_2247_mask.tif,256,256,65536,32194,33342,0.491241,0.508759,1
Train,img_9_patch_2248_mask.tif,256,256,65536,17428,48108,0.265930,0.734070,1
Train,img_9_patch_2249_mask.tif,256,256,65536,5299,60237,0.080856,0.919144,1
Train,img_9_patch_2250_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_2251_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_2252_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_2253_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_2254_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_2255_mask.tif,256,256,65536,3,65533,0.000046,0.999954,1
Train,img_9_patch_2256_mask.tif,256,256,65536,1477,64059,0.022537,0.977463,1
Train,img_9_patch_2257_mask.tif,256,256,65536,2899,62637,0.044235,0.955765,2
Train,img_9_patch_2258_mask.tif,256,256,65536,3033,62503,0.046280,0.953720,2
Train,img_9_patch_2259_mask.tif,256,256,65536,3030,62506,0.046234,0.953766,2
Train,img_9_patch_2260_mask.tif,256,256,65536,1556,63980,0.023743,0.976257,1
Train,img_9_patch_2261_mask.tif,256,256,65536,134,65402,0.002045,0.997955,1
Train,img_9_patch_2262_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_2263_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_2264_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_2265_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_2266_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_2267_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_2268_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_2269_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_2270_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_2271_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_2272_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_2273_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_2274_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_2275_mask.tif,256,256,65536,2478,63058,0.037811,0.962189,2
Train,img_9_patch_2276_mask.tif,256,256,65536,7944,57592,0.121216,0.878784,2
Train,img_9_patch_2277_mask.tif,256,256,65536,16690,48846,0.254669,0.745331,4
Train,img_9_patch_2278_mask.tif,256,256,65536,27095,38441,0.413437,0.586563,4
Train,img_9_patch_2279_mask.tif,256,256,65536,35212,30324,0.537292,0.462708,5
Train,img_9_patch_2280_mask.tif,256,256,65536,37437,28099,0.571243,0.428757,4
Train,img_9_patch_2281_mask.tif,256,256,65536,31158,34378,0.475433,0.524567,3
Train,img_9_patch_2282_mask.tif,256,256,65536,20835,44701,0.317917,0.682083,2
Train,img_9_patch_2283_mask.tif,256,256,65536,10240,55296,0.156250,0.843750,2
Train,img_9_patch_2284_mask.tif,256,256,65536,3649,61887,0.055679,0.944321,2
Train,img_9_patch_2285_mask.tif,256,256,65536,4605,60931,0.070267,0.929733,5
Train,img_9_patch_2286_mask.tif,256,256,65536,11793,53743,0.179947,0.820053,3
Train,img_9_patch_2287_mask.tif,256,256,65536,17599,47937,0.268539,0.731461,3
Train,img_9_patch_2288_mask.tif,256,256,65536,18929,46607,0.288834,0.711166,6
Train,img_9_patch_2289_mask.tif,256,256,65536,19484,46052,0.297302,0.702698,6
Train,img_9_patch_2290_mask.tif,256,256,65536,15705,49831,0.239639,0.760361,5
Train,img_9_patch_2291_mask.tif,256,256,65536,11795,53741,0.179977,0.820023,6
Train,img_9_patch_2292_mask.tif,256,256,65536,12595,52941,0.192184,0.807816,8
Train,img_9_patch_2293_mask.tif,256,256,65536,18736,46800,0.285889,0.714111,10
Train,img_9_patch_2294_mask.tif,256,256,65536,29886,35650,0.456024,0.543976,9
Train,img_9_patch_2295_mask.tif,256,256,65536,44374,21162,0.677094,0.322906,8
Train,img_9_patch_2296_mask.tif,256,256,65536,57528,8008,0.877808,0.122192,4
Train,img_9_patch_2297_mask.tif,256,256,65536,63792,1744,0.973389,0.026611,2
Train,img_9_patch_2298_mask.tif,256,256,65536,60354,5182,0.920929,0.079071,1
Train,img_9_patch_2299_mask.tif,256,256,65536,52003,13533,0.793503,0.206497,1
Train,img_9_patch_2300_mask.tif,256,256,65536,38466,27070,0.586945,0.413055,1
Train,img_9_patch_2301_mask.tif,256,256,65536,22083,43453,0.336960,0.663040,1
Train,img_9_patch_2302_mask.tif,256,256,65536,10880,54656,0.166016,0.833984,1
Train,img_9_patch_2303_mask.tif,256,256,65536,2847,62689,0.043442,0.956558,1
Train,img_9_patch_2304_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_2305_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_2306_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_2307_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_2308_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_2309_mask.tif,256,256,65536,3,65533,0.000046,0.999954,1
Train,img_9_patch_2310_mask.tif,256,256,65536,1477,64059,0.022537,0.977463,1
Train,img_9_patch_2311_mask.tif,256,256,65536,2899,62637,0.044235,0.955765,2
Train,img_9_patch_2312_mask.tif,256,256,65536,3033,62503,0.046280,0.953720,2
Train,img_9_patch_2313_mask.tif,256,256,65536,3030,62506,0.046234,0.953766,2
Train,img_9_patch_2314_mask.tif,256,256,65536,1556,63980,0.023743,0.976257,1
Train,img_9_patch_2315_mask.tif,256,256,65536,134,65402,0.002045,0.997955,1
Train,img_9_patch_2316_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_2317_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_2318_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_2319_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_2320_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_2321_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_2322_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_2323_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
